2 250
171 88 35
172 82 47
173 18 63
174 70 85
175 69 13
176 17 2
177 43 25
178 30 39
179 39 56
180 70 75
181 46 0
182 12 85
183 10 75
184 38 13
185 42 79
186 7 79
187 52 50
188 56 60
189 42 45
190 28 93
191 1 4
192 24 87
193 85 5
194 17 55
195 39 94
196 50 40
197 49 11
198 74 88
199 22 97
200 37 43
201 24 57
202 42 90
203 5 38
204 50 93
205 68 70
206 97 93
207 27 76
208 73 42
209 76 24
210 0 5
211 57 82
212 73 48
213 28 66
214 29 41
215 75 68
216 38 45
217 8 85
218 68 44
219 62 33
220 81 47
221 55 24
222 86 69
223 96 56
224 13 72
225 38 32
226 12 97
227 97 32
228 85 41
229 83 93
230 61 38
231 8 8
232 17 0
233 31 52
234 84 42
235 8 28
236 79 42
237 42 52
238 49 33
239 96 3
240 51 72
241 53 56
242 3 43
243 56 40
244 48 76
245 99 27
246 60 69
247 72 43
248 38 46
249 6 86
250 37 44
1 71 70
2 64 9
3 52 69
4 55 44
5 82 52
6 45 79
7 41 89
8 85 51
9 5 74
10 44 91
11 4 8
12 43 80
13 68 10
14 69 99
15 13 2
16 26 10
17 66 7
18 0 83
19 91 93
20 90 86
21 85 3
22 93 47
23 81 81
24 27 83
25 57 87
26 40 32
27 41 46
28 40 62
29 26 83
30 41 41
31 99 55
32 30 79
33 25 35
34 13 34
35 88 1
36 59 12
37 83 57
38 6 0
39 15 96
40 99 86
41 83 86
42 41 26
43 62 94
44 68 19
45 66 37
46 56 7
47 52 49
48 86 29
49 73 13
50 22 46
51 67 92
52 94 56
53 27 28
54 49 84
55 40 40
56 47 30
57 84 54
58 58 13
59 13 3
60 17 31
61 67 93
62 68 50
63 45 51
64 59 34
65 71 76
66 26 1
67 73 52
68 19 91
69 91 85
70 99 33
71 44 84
72 79 26
73 90 25
74 23 98
75 90 73
76 16 70
77 95 91
78 79 73
79 24 44
80 11 75
81 69 15
82 12 63
83 13 45
84 56 32
85 34 67
86 21 27
87 3 84
88 86 83
89 14 41
90 60 19
91 28 61
92 43 98
93 59 56
94 5 82
95 73 45
96 66 47
97 74 24
98 64 29
99 71 15
100 13 44
101 68 90
102 63 23
103 51 88
104 66 11
105 5 95
106 59 83
107 84 92
108 46 8
109 71 13
110 4 56
111 39 74
112 58 88
113 0 73
114 53 79
115 20 56
116 11 98
117 27 15
118 50 37
119 97 19
120 46 71
121 89 94
122 77 77
123 86 83
124 63 82
125 77 56
126 57 57
127 11 56
128 4 94
129 32 74
130 23 77
131 34 86
132 91 48
133 84 60
134 55 68
135 41 9
136 10 52
137 67 32
138 67 45
139 96 80
140 2 16
141 10 71
142 2 63
143 98 53
144 87 71
145 10 55
146 5 23
147 95 69
148 36 3
149 3 29
150 93 26
151 28 94
152 40 68
153 45 5
154 90 78
155 89 59
156 98 51
157 72 6
158 67 63
159 84 27
160 49 30
161 73 83
162 57 86
163 3 87
164 56 98
165 96 64
166 42 67
167 87 75
168 88 15
169 30 34
170 18 93
171 63 8
172 81 51
173 57 53
174 50 89
175 1 72
176 18 75
177 79 62
178 53 44
179 37 54
180 64 58
181 48 92
182 82 25
183 17 31
184 63 96
185 18 51
186 33 50
187 9 56
188 67 64
189 2 6
190 29 49
191 36 67
192 96 23
193 45 66
194 87 25
195 22 43
196 78 76
197 69 59
198 45 70
199 25 56
200 34 26
201 90 54
202 70 50
203 39 68
204 66 23
205 94 88
206 42 31
207 24 14
208 21 81
209 96 58
210 79 50
211 43 38
212 73 74
213 73 56
214 81 49
215 10 97
216 38 45
217 71 3
218 59 82
219 97 46
220 84 77
221 99 64
222 30 33
223 1 46
224 51 54
225 38 63
226 74 67
227 76 83
228 82 52
229 80 95
230 76 82
231 87 17
232 12 97
233 50 96
234 59 21
235 55 39
236 84 50
237 74 2
238 50 78
239 7 40
240 73 26
241 5 26
242 11 46
243 23 71
244 69 88
245 20 7
246 2 1
247 69 2
248 90 82
249 51 33
250 83 4
251 87 30
252 99 98
253 79 23
254 92 74
255 32 3
256 45 40
257 22 50
258 77 60
259 6 65
260 74 78
261 27 70
262 0 48
263 37 82
264 81 72
265 12 68
266 27 74
267 56 68
268 38 74
269 27 12
270 67 99
271 78 94
272 55 16
273 62 61
274 79 19
275 25 29
276 76 86
277 58 5
278 77 16
279 29 51
280 61 97
281 42 20
282 62 64
283 76 70
284 84 53
285 11 2
286 33 93
287 98 75
288 99 32
289 15 84
290 86 75
291 3 61
292 47 82
293 91 40
294 15 50
295 91 22
296 45 76
297 51 69
298 56 58
299 32 91
300 39 91
301 77 26
302 7 22
303 96 83
304 87 83
305 5 44
306 1 45
307 64 85
308 94 80
309 72 79
310 72 35
311 55 33
312 61 88
313 56 57
314 42 28
315 18 41
316 0 23
317 44 94
318 98 76
319 54 24
320 86 8
321 53 32
322 45 47
323 20 99
324 11 65
325 75 75
326 85 52
327 18 3
328 35 44
329 64 18
330 66 38
331 41 59
332 65 64
333 44 77
334 1 69
335 87 17
336 26 48
337 93 64
338 82 23
339 87 14
340 68 56
341 46 76
342 52 42
343 55 47
344 5 40
345 59 53
346 12 35
347 58 47
348 67 93
349 67 80
350 2 42
351 98 41
352 78 58
353 49 37
354 58 54
355 21 12
356 56 49
357 50 9
358 92 64
359 6 22
360 9 96
361 72 60
362 10 33
363 4 91
364 90 46
365 97 88
366 56 7
367 11 25
368 58 5
369 98 93
370 93 17
371 88 50
372 19 46
373 97 62
374 84 48
375 54 2
376 87 44
377 71 5
378 69 37
379 30 44
380 53 57
381 47 12
382 56 32
383 56 49
384 38 25
385 51 87
386 66 12
387 29 91
388 8 22
389 41 64
390 36 42
391 7 41
392 91 94
393 1 11
394 35 5
395 55 20
396 75 53
397 39 35
398 70 76
399 94 87
400 90 48
401 24 59
402 97 67
403 35 74
404 14 80
405 97 47
406 95 66
407 8 11
408 50 5
409 20 62
410 30 44
411 13 32
412 69 30
413 11 13
414 72 94
415 20 31
416 27 54
417 73 87
418 17 47
419 44 23
420 58 27
421 97 54
422 8 7
423 24 8
424 45 28
425 84 65
426 56 32
427 56 46
428 34 92
429 89 67
430 55 22
431 1 20
432 60 65
433 19 41
434 92 20
435 93 2
436 61 96
437 3 3
438 47 58
439 23 61
440 5 3
441 68 44
442 9 54
443 75 95
444 98 27
445 53 25
446 58 77
447 68 36
448 25 76
449 94 42
450 87 83
451 16 24
452 34 82
453 4 59
454 29 52
455 98 75
456 68 27
457 61 52
458 54 57
459 11 5
460 90 24
461 43 64
462 67 68
463 44 83
464 28 66
465 78 71
466 63 81
467 73 21
468 86 43
469 10 27
470 50 15
471 66 45
472 28 77
473 56 30
474 15 15
475 81 68
476 64 89
477 52 63
478 40 51
479 57 65
480 37 20
481 31 62
482 74 27
483 11 87
484 53 39
485 66 11
486 47 84
487 54 74
488 57 97
489 36 89
490 12 13
491 68 13
492 85 10
493 6 73
494 28 9
495 81 35
496 86 44
497 89 29
498 83 4
499 71 0
500 65 69
