5 200
168 64 92
169 28 82
170 37 97
171 19 86
172 22 74
173 85 23
174 26 61
175 60 92
176 83 64
177 47 46
178 88 59
179 7 31
180 5 43
181 65 18
182 70 28
183 9 53
184 78 40
185 99 58
186 22 22
187 82 74
188 93 64
189 28 68
190 77 28
191 46 32
192 51 81
193 21 86
194 10 80
195 10 4
196 85 97
197 77 94
198 31 1
199 15 94
200 65 31
1 44 86
2 62 1
3 69 61
4 81 73
5 53 24
6 30 39
7 53 77
8 97 32
9 66 89
10 6 22
11 42 98
12 30 94
13 73 25
14 44 88
15 42 91
16 48 34
17 2 45
18 83 59
19 70 50
20 11 60
21 4 37
22 26 85
23 74 45
24 43 0
25 97 99
26 34 26
27 87 42
28 89 46
29 56 68
30 27 44
31 17 93
32 31 61
33 75 95
34 36 8
35 93 37
36 62 16
37 77 46
38 18 5
39 71 44
40 19 27
41 82 44
42 91 42
43 57 21
44 47 59
45 56 37
46 2 2
47 22 67
48 42 11
49 5 65
50 9 78
51 8 34
52 6 59
53 37 18
54 49 41
55 24 83
56 74 12
57 48 0
58 61 72
59 1 88
60 3 54
61 48 76
62 52 56
63 35 60
64 93 9
65 3 6
66 99 6
67 34 40
68 18 47
69 38 32
70 5 38
71 72 5
72 35 72
73 62 90
74 53 22
75 5 70
76 10 16
77 61 55
78 30 32
79 82 49
80 23 76
81 24 39
82 38 18
83 83 68
84 77 7
85 81 14
86 34 69
87 83 64
88 82 43
89 41 79
90 94 44
91 6 71
92 4 32
93 96 83
94 44 79
95 10 86
96 65 89
97 8 28
98 14 32
99 66 16
100 88 94
101 13 46
102 41 91
103 36 40
104 33 96
105 72 87
106 90 2
107 55 79
108 70 53
109 35 5
110 22 0
111 23 98
112 96 94
113 48 44
114 61 54
115 50 50
116 76 24
117 90 99
118 31 59
119 30 12
120 96 55
121 49 48
122 6 23
123 96 62
124 34 29
125 58 60
126 97 60
127 94 88
128 70 14
129 49 47
130 43 91
131 79 78
132 45 22
133 10 65
134 12 55
135 47 10
136 23 22
137 9 66
138 50 75
139 91 73
140 97 86
141 10 32
142 96 89
143 52 15
144 29 2
145 28 16
146 10 82
147 69 4
148 76 71
149 2 84
150 12 31
151 50 78
152 81 47
153 37 74
154 51 28
155 37 95
156 23 76
157 49 56
158 80 47
159 81 55
160 69 95
161 35 9
162 26 31
163 0 40
164 53 4
165 90 79
166 72 7
167 61 66
168 35 32
169 50 49
170 52 78
171 63 1
172 64 33
173 92 34
174 33 12
175 24 28
176 89 46
177 14 16
178 95 40
179 52 50
180 47 97
181 20 46
182 38 58
183 22 16
184 14 82
185 21 48
186 96 32
187 3 90
188 31 34
189 45 92
190 38 65
191 6 41
192 80 61
193 90 25
194 92 44
195 71 94
196 79 0
197 1 55
198 58 17
199 63 6
200 10 76
201 19 50
202 91 75
203 32 56
204 43 23
205 85 61
206 95 59
207 11 81
208 90 79
209 66 77
210 67 96
211 23 70
212 11 26
213 68 95
214 30 47
215 32 14
216 70 38
217 82 61
218 46 55
219 49 5
220 29 33
221 82 69
222 58 9
223 99 20
224 88 20
225 65 78
226 51 86
227 38 13
228 52 48
229 39 65
230 6 36
231 25 95
232 90 71
233 90 57
234 76 50
235 35 34
236 29 61
237 47 34
238 14 54
239 11 1
240 27 48
241 7 10
242 82 54
243 63 84
244 99 69
245 9 97
246 16 84
247 98 92
248 7 87
249 78 87
250 19 41
251 43 38
252 85 31
253 48 90
254 38 4
255 99 97
256 36 37
257 38 57
258 29 15
259 12 36
260 8 5
261 57 7
262 40 37
263 17 45
264 62 54
265 26 27
266 76 23
267 82 85
268 5 68
269 25 51
270 5 72
271 46 94
272 69 11
273 61 78
274 46 40
275 63 92
276 74 41
277 79 13
278 83 35
279 98 47
280 13 3
281 27 83
282 77 72
283 21 12
284 55 52
285 52 61
286 89 60
287 31 35
288 59 63
289 37 29
290 75 38
291 99 21
292 91 34
293 52 34
294 44 68
295 1 70
296 69 77
297 38 2
298 45 63
299 17 97
300 90 48
301 23 93
302 88 2
303 2 13
304 10 44
305 54 20
306 97 68
307 72 74
308 3 5
309 92 43
310 19 87
311 68 86
312 50 82
313 91 12
314 22 28
315 90 95
316 46 39
317 39 27
318 14 6
319 33 88
320 32 38
321 23 99
322 14 81
323 72 0
324 5 63
325 98 39
326 71 73
327 78 2
328 79 37
329 42 6
330 11 89
331 91 82
332 54 58
333 74 57
334 29 44
335 59 97
336 72 3
337 10 81
338 63 69
339 71 69
340 9 90
341 7 58
342 30 50
343 24 72
344 61 36
345 48 77
346 63 27
347 77 42
348 46 41
349 44 55
350 6 14
351 71 61
352 3 1
353 67 67
354 63 96
355 39 10
356 65 72
357 96 21
358 82 32
359 52 4
360 34 2
361 95 93
362 96 82
363 34 44
364 26 67
365 34 22
366 24 16
367 62 94
368 19 45
369 55 28
370 83 56
371 8 65
372 96 38
373 11 90
374 30 56
375 60 14
376 89 40
377 21 4
378 19 77
379 65 21
380 66 22
381 41 96
382 61 17
383 85 49
384 9 2
385 2 36
386 77 23
387 20 77
388 93 30
389 96 57
390 70 43
391 14 70
392 7 20
393 32 83
394 94 58
395 75 41
396 80 33
397 61 60
398 15 12
399 3 79
400 52 62
401 80 28
402 54 23
403 37 66
404 19 44
405 10 88
406 81 7
407 50 23
408 8 71
409 88 41
410 84 1
411 54 51
412 26 60
413 56 43
414 61 60
415 62 81
416 27 16
417 4 8
418 62 85
419 16 83
420 82 66
421 64 50
422 47 86
423 60 73
424 83 38
425 51 43
426 23 61
427 95 51
428 7 29
429 1 93
430 67 93
431 5 59
432 82 29
433 61 64
434 2 41
435 60 22
436 55 5
437 58 18
438 37 3
439 3 40
440 0 82
441 59 22
442 8 18
443 57 65
444 21 53
445 0 33
446 84 22
447 16 89
448 61 5
449 68 18
450 24 95
451 71 41
452 77 28
453 88 18
454 2 77
455 14 4
456 25 61
457 93 84
458 33 82
459 50 64
460 71 96
461 43 49
462 41 27
463 38 32
464 89 69
465 56 32
466 35 84
467 15 4
468 11 17
469 45 79
470 29 39
471 63 44
472 38 96
473 7 23
474 29 31
475 55 79
476 54 4
477 47 28
478 52 21
479 0 50
480 90 55
481 29 32
482 20 82
483 68 41
484 45 88
485 73 16
486 37 70
487 34 32
488 33 99
489 10 44
490 20 15
491 3 57
492 14 77
493 77 30
494 37 87
495 51 89
496 16 95
497 89 73
498 10 30
499 23 56
500 27 66
501 77 40
502 57 39
503 42 84
504 69 14
505 95 53
506 11 56
507 29 74
508 52 71
509 18 42
510 4 37
511 3 57
512 37 83
513 99 41
514 80 60
515 21 2
516 75 53
517 16 54
518 38 62
519 0 75
520 35 93
521 60 22
522 92 98
523 77 60
524 65 15
525 21 39
526 12 80
527 51 89
528 62 19
529 3 74
530 39 0
531 3 9
532 92 92
533 78 58
534 39 75
535 36 89
536 71 42
537 7 11
538 77 80
539 65 38
540 6 38
541 76 65
542 39 82
543 90 94
544 1 27
545 91 18
546 59 26
547 35 35
548 90 51
549 30 0
550 19 19
551 21 89
552 78 31
553 68 69
554 73 40
555 12 82
556 54 64
557 67 1
558 23 37
559 69 10
560 1 83
561 57 12
562 84 18
563 30 44
564 7 71
565 21 25
566 50 65
567 19 87
568 17 87
569 86 7
570 14 21
571 21 60
572 14 9
573 63 95
574 58 34
575 11 52
576 81 20
577 98 36
578 61 8
579 5 60
580 1 23
581 61 1
582 19 87
583 31 89
584 45 80
585 83 36
586 50 62
587 95 79
588 62 96
589 97 75
590 54 35
591 86 72
592 59 68
593 43 30
594 66 82
595 25 8
596 82 25
597 5 91
598 59 19
599 41 27
600 77 74
601 49 77
602 51 75
603 1 19
604 24 18
605 73 65
606 11 30
607 6 66
608 36 89
609 41 50
610 43 1
611 22 62
612 55 74
613 54 25
614 56 3
615 20 43
616 54 69
617 97 79
618 85 8
619 21 84
620 67 24
621 5 47
622 8 59
623 97 52
624 19 38
625 54 70
626 77 91
627 84 76
628 51 86
629 22 76
630 21 76
631 62 21
632 98 30
633 10 41
634 32 26
635 81 27
636 67 57
637 82 18
638 95 75
639 54 95
640 77 2
641 5 17
642 48 49
643 65 63
644 85 21
645 28 98
646 86 44
647 63 91
648 62 84
649 48 77
650 48 56
651 19 93
652 57 27
653 2 19
654 8 66
655 80 76
656 32 26
657 99 18
658 70 44
659 72 48
660 64 47
661 55 11
662 98 82
663 41 22
664 94 91
665 56 11
666 26 76
667 46 21
668 82 12
669 60 21
670 47 46
671 54 19
672 40 52
673 65 59
674 45 44
675 20 17
676 12 0
677 13 1
678 0 8
679 94 74
680 85 79
681 25 16
682 10 69
683 49 56
684 80 78
685 36 58
686 84 50
687 1 18
688 93 36
689 70 45
690 16 81
691 77 50
692 71 38
693 98 26
694 63 45
695 20 74
696 17 85
697 35 67
698 21 37
699 9 70
700 2 9
701 78 67
702 7 61
703 33 61
704 99 94
705 7 63
706 37 49
707 58 3
708 2 75
709 45 71
710 70 23
711 93 34
712 57 61
713 41 98
714 15 33
715 97 55
716 27 0
717 43 7
718 3 9
719 42 10
720 4 37
721 27 68
722 37 57
723 37 68
724 27 32
725 64 46
726 92 37
727 99 79
728 16 44
729 10 46
730 20 34
731 45 65
732 97 52
733 36 37
734 5 50
735 0 93
736 32 34
737 67 32
738 96 24
739 97 0
740 24 72
741 71 83
742 68 51
743 62 89
744 0 63
745 90 58
746 99 96
747 89 69
748 91 61
749 71 85
750 20 0
751 62 76
752 31 71
753 13 57
754 70 66
755 83 91
756 46 9
757 21 47
758 63 62
759 96 45
760 89 47
761 36 42
762 60 41
763 93 36
764 45 97
765 40 34
766 53 12
767 79 24
768 10 94
769 51 97
770 38 5
771 19 33
772 80 98
773 12 89
774 74 41
775 5 28
776 65 25
777 95 73
778 63 20
779 16 89
780 78 76
781 12 72
782 25 49
783 38 34
784 30 97
785 37 69
786 11 99
787 7 84
788 28 3
789 62 61
790 29 4
791 61 3
792 91 11
793 68 27
794 16 6
795 60 90
796 78 62
797 19 61
798 92 46
799 7 30
800 60 77
801 59 77
802 3 36
803 17 66
804 18 11
805 45 60
806 57 55
807 60 74
808 14 8
809 80 13
810 80 11
811 18 23
812 36 47
813 91 49
814 79 46
815 91 81
816 95 31
817 0 51
818 44 84
819 0 55
820 94 2
821 9 4
822 61 0
823 32 22
824 2 45
825 46 84
826 65 93
827 49 48
828 59 35
829 41 55
830 45 68
831 86 71
832 19 63
833 65 26
834 54 8
835 29 30
836 8 25
837 19 78
838 2 13
839 62 35
840 15 68
841 47 34
842 99 6
843 16 1
844 81 52
845 92 9
846 43 44
847 9 25
848 15 37
849 85 97
850 35 5
851 68 93
852 15 15
853 76 39
854 73 71
855 46 45
856 72 5
857 40 77
858 21 52
859 71 12
860 47 63
861 44 2
862 15 19
863 87 63
864 16 94
865 63 64
866 28 65
867 0 9
868 99 53
869 18 84
870 30 76
871 28 10
872 5 47
873 36 37
874 3 32
875 3 63
876 65 72
877 49 72
878 60 66
879 77 96
880 28 12
881 23 79
882 7 82
883 17 7
884 4 30
885 77 68
886 33 87
887 82 71
888 34 34
889 97 68
890 82 49
891 59 83
892 90 0
893 98 56
894 15 28
895 49 33
896 75 22
897 55 17
898 52 48
899 2 23
900 29 29
901 33 73
902 54 35
903 29 78
904 89 78
905 37 25
906 69 9
907 13 79
908 52 39
909 88 7
910 83 60
911 91 76
912 80 43
913 92 11
914 32 65
915 18 86
916 32 73
917 38 52
918 16 86
919 29 55
920 70 20
921 67 37
922 90 23
923 64 66
924 8 76
925 64 12
926 59 95
927 39 69
928 38 56
929 92 10
930 42 18
931 45 24
932 59 51
933 93 95
934 70 60
935 62 66
936 10 33
937 36 62
938 93 54
939 85 57
940 79 26
941 2 56
942 0 6
943 26 36
944 34 69
945 14 59
946 93 18
947 12 52
948 75 42
949 78 39
950 29 69
951 95 47
952 13 98
953 2 26
954 59 77
955 76 84
956 71 35
957 31 15
958 15 89
959 24 53
960 25 57
961 61 1
962 46 2
963 73 91
964 21 83
965 87 50
966 76 45
967 28 10
968 30 54
969 42 2
970 3 99
971 77 56
972 93 30
973 88 58
974 87 96
975 37 85
976 18 24
977 14 72
978 8 94
979 1 10
980 24 10
981 5 75
982 90 25
983 8 25
984 6 21
985 85 60
986 46 22
987 49 25
988 79 4
989 8 15
990 14 15
991 4 24
992 46 1
993 32 51
994 31 55
995 1 36
996 53 31
997 77 92
998 94 1
999 66 67
1000 22 63
