5 1000
477 45 78
478 34 18
479 2 26
480 40 56
481 7 27
482 47 49
483 63 24
484 15 50
485 40 90
486 59 63
487 85 34
488 33 47
489 71 12
490 9 2
491 67 53
492 36 85
493 51 20
494 14 92
495 6 74
496 56 58
497 79 22
498 64 67
499 83 68
500 38 39
501 9 74
502 65 10
503 13 53
504 74 11
505 45 87
506 47 89
507 17 37
508 88 54
509 91 62
510 97 42
511 10 23
512 43 66
513 33 0
514 83 63
515 69 66
516 63 3
517 74 69
518 93 93
519 88 26
520 71 98
521 46 2
522 46 19
523 27 67
524 41 42
525 33 10
526 75 20
527 70 95
528 29 85
529 30 98
530 76 13
531 70 10
532 41 78
533 23 44
534 14 47
535 43 95
536 66 65
537 90 99
538 95 7
539 77 24
540 38 66
541 58 41
542 29 59
543 90 43
544 32 79
545 40 7
546 63 89
547 49 58
548 27 35
549 61 67
550 96 83
551 52 94
552 98 38
553 43 10
554 29 70
555 99 22
556 8 6
557 60 10
558 54 29
559 81 82
560 88 80
561 11 35
562 6 35
563 31 76
564 15 32
565 71 59
566 46 9
567 27 54
568 13 63
569 42 90
570 15 79
571 13 61
572 79 18
573 99 57
574 28 38
575 3 98
576 54 78
577 79 16
578 72 17
579 88 62
580 6 66
581 94 97
582 99 39
583 76 99
584 78 5
585 96 90
586 86 91
587 66 8
588 66 49
589 56 88
590 36 74
591 48 76
592 28 73
593 5 67
594 29 11
595 82 96
596 75 80
597 83 49
598 84 15
599 62 39
600 42 0
601 78 23
602 42 13
603 11 63
604 12 70
605 49 23
606 61 99
607 26 31
608 18 18
609 68 25
610 33 9
611 69 67
612 23 99
613 15 6
614 7 17
615 24 50
616 86 16
617 46 36
618 96 25
619 34 15
620 61 42
621 54 59
622 61 59
623 35 75
624 54 51
625 30 66
626 47 36
627 5 33
628 30 10
629 0 42
630 97 5
631 55 95
632 46 99
633 36 44
634 53 89
635 35 93
636 83 53
637 64 91
638 54 10
639 6 63
640 64 39
641 52 55
642 86 57
643 3 49
644 10 12
645 5 85
646 24 91
647 17 55
648 86 58
649 12 61
650 22 90
651 22 64
652 16 36
653 82 93
654 72 14
655 78 20
656 4 36
657 78 58
658 52 0
659 9 88
660 95 86
661 34 40
662 84 49
663 68 91
664 35 8
665 5 96
666 97 44
667 40 73
668 16 88
669 39 49
670 74 9
671 77 95
672 34 85
673 81 88
674 12 58
675 2 86
676 49 24
677 65 36
678 55 81
679 79 66
680 68 90
681 57 63
682 9 82
683 22 59
684 96 5
685 42 64
686 60 59
687 13 85
688 9 38
689 6 98
690 68 80
691 79 77
692 5 18
693 46 73
694 78 4
695 17 35
696 8 72
697 81 83
698 52 14
699 86 52
700 63 21
701 92 7
702 16 38
703 25 90
704 10 80
705 27 17
706 75 80
707 97 87
708 11 80
709 57 90
710 35 48
711 80 91
712 87 6
713 56 87
714 77 30
715 33 94
716 51 53
717 35 46
718 88 71
719 60 67
720 93 56
721 62 98
722 77 0
723 59 27
724 75 94
725 71 71
726 57 96
727 16 14
728 40 0
729 20 9
730 81 37
731 12 80
732 46 32
733 65 21
734 44 50
735 98 40
736 19 89
737 97 79
738 86 82
739 13 87
740 47 28
741 12 83
742 58 61
743 37 55
744 36 21
745 6 87
746 51 51
747 85 55
748 44 82
749 52 45
750 34 37
751 82 24
752 95 31
753 52 67
754 98 37
755 27 58
756 86 32
757 62 53
758 25 28
759 22 84
760 94 9
761 84 22
762 44 10
763 89 68
764 4 42
765 34 3
766 30 68
767 52 9
768 45 88
769 88 26
770 9 70
771 57 99
772 93 47
773 1 18
774 88 32
775 30 15
776 59 67
777 50 25
778 52 59
779 79 84
780 41 83
781 63 56
782 2 24
783 28 17
784 79 52
785 7 36
786 40 95
787 75 24
788 52 85
789 28 97
790 9 70
791 79 71
792 11 19
793 43 62
794 18 27
795 56 86
796 9 3
797 84 25
798 6 0
799 96 69
800 18 83
801 38 36
802 24 93
803 74 64
804 92 25
805 72 67
806 30 81
807 74 71
808 4 91
809 44 82
810 80 66
811 99 52
812 95 21
813 27 37
814 10 49
815 17 51
816 88 59
817 78 26
818 31 43
819 46 18
820 45 79
821 70 93
822 54 89
823 55 27
824 28 13
825 21 15
826 56 13
827 89 52
828 84 86
829 40 3
830 66 37
831 54 42
832 7 21
833 78 71
834 3 48
835 39 61
836 44 26
837 37 1
838 95 6
839 98 6
840 66 99
841 8 97
842 28 2
843 95 75
844 69 25
845 42 45
846 2 43
847 51 8
848 25 27
849 85 33
850 11 83
851 23 80
852 73 60
853 70 29
854 76 88
855 57 78
856 87 34
857 37 66
858 28 57
859 13 4
860 25 3
861 2 78
862 6 94
863 58 1
864 74 28
865 76 67
866 20 65
867 94 82
868 75 28
869 23 68
870 32 65
871 98 81
872 68 64
873 58 67
874 5 84
875 80 68
876 14 81
877 7 8
878 81 45
879 73 79
880 1 68
881 55 47
882 12 89
883 57 22
884 39 55
885 91 99
886 33 45
887 71 59
888 4 20
889 9 42
890 36 90
891 96 90
892 48 8
893 53 39
894 57 86
895 1 29
896 55 44
897 66 64
898 10 51
899 68 79
900 6 35
901 28 50
902 93 80
903 34 68
904 9 48
905 3 60
906 36 31
907 43 10
908 71 65
909 98 4
910 35 18
911 64 52
912 53 61
913 44 89
914 78 7
915 48 52
916 51 30
917 36 0
918 62 46
919 96 68
920 73 85
921 29 9
922 83 40
923 93 24
924 1 55
925 92 45
926 52 64
927 44 87
928 70 75
929 96 32
930 35 45
931 89 1
932 99 51
933 8 6
934 94 42
935 48 25
936 68 29
937 30 49
938 88 55
939 69 13
940 67 20
941 88 22
942 14 3
943 99 87
944 86 48
945 29 87
946 50 64
947 33 28
948 95 27
949 9 31
950 32 87
951 29 58
952 7 67
953 77 22
954 33 94
955 98 15
956 5 82
957 64 14
958 57 67
959 86 96
960 51 21
961 20 45
962 13 60
963 75 3
964 96 2
965 54 61
966 46 37
967 80 80
968 91 29
969 14 47
970 25 76
971 53 91
972 50 14
973 82 67
974 0 18
975 71 28
976 41 13
977 80 11
978 67 83
979 45 47
980 91 73
981 26 31
982 39 37
983 69 67
984 2 84
985 23 27
986 52 39
987 70 74
988 67 28
989 95 98
990 78 8
991 3 78
992 31 26
993 19 32
994 57 69
995 12 7
996 84 67
997 55 52
998 50 21
999 51 13
1000 45 14
1 65 15
2 94 43
3 76 1
4 43 6
5 43 39
6 88 46
7 68 83
8 69 47
9 0 13
10 17 36
11 10 32
12 71 16
13 43 84
14 83 17
15 23 45
16 76 82
17 53 63
18 43 87
19 84 87
20 49 18
21 89 50
22 26 73
23 19 38
24 98 72
25 83 3
26 21 38
27 95 9
28 4 32
29 44 78
30 0 91
31 18 25
32 82 97
33 62 6
34 92 5
35 40 81
36 63 12
37 63 99
38 46 59
39 5 97
40 97 5
41 85 10
42 34 20
43 24 38
44 86 44
45 59 10
46 43 6
47 87 58
48 99 64
49 68 28
50 11 12
51 45 93
52 32 1
53 39 8
54 74 96
55 62 45
56 26 47
57 80 95
58 6 7
59 91 62
60 73 24
61 20 48
62 46 29
63 38 57
64 25 5
65 99 82
66 90 77
67 86 84
68 59 92
69 78 32
70 80 15
71 64 89
72 82 13
73 83 96
74 25 91
75 51 91
76 73 6
77 54 86
78 92 97
79 47 3
80 63 82
81 83 68
82 96 80
83 54 49
84 60 96
85 35 13
86 29 58
87 81 58
88 60 30
89 65 32
90 45 42
91 32 34
92 53 7
93 9 84
94 22 99
95 92 62
96 45 75
97 68 97
98 31 95
99 93 2
100 58 34
101 35 28
102 55 37
103 62 14
104 24 96
105 26 61
106 31 14
107 57 21
108 50 49
109 14 89
110 70 69
111 26 60
112 3 73
113 68 54
114 89 83
115 26 64
116 37 63
117 73 11
118 6 3
119 78 16
120 45 95
121 60 26
122 72 30
123 30 31
124 17 47
125 47 82
126 81 4
127 31 89
128 7 74
129 25 82
130 69 8
131 24 40
132 69 62
133 24 67
134 40 46
135 15 47
136 70 98
137 43 75
138 9 0
139 87 73
140 43 37
141 36 42
142 36 43
143 83 33
144 32 84
145 3 31
146 78 95
147 46 37
148 70 19
149 56 10
150 6 62
151 90 71
152 31 0
153 12 82
154 60 55
155 79 7
156 86 51
157 39 31
158 71 81
159 4 26
160 79 91
161 35 55
162 42 83
163 68 74
164 51 6
165 4 90
166 43 77
167 67 80
168 47 64
169 10 35
170 31 0
171 72 76
172 5 95
173 44 26
174 56 15
175 65 88
176 14 30
177 31 14
178 27 34
179 28 48
180 31 37
181 31 54
182 50 89
183 63 9
184 84 58
185 84 7
186 71 68
187 94 78
188 18 59
189 50 46
190 39 42
191 18 35
192 40 16
193 75 13
194 46 52
195 53 12
196 35 62
197 4 94
198 69 18
199 25 16
200 32 34
201 41 97
202 31 58
203 17 45
204 35 52
205 96 67
206 84 82
207 8 89
208 19 95
209 13 34
210 13 50
211 63 32
212 5 72
213 71 8
214 64 0
215 9 99
216 34 34
217 14 4
218 0 20
219 4 82
220 98 29
221 77 93
222 55 85
223 27 53
224 53 14
225 75 73
226 5 90
227 2 81
228 71 9
229 92 59
230 86 9
231 80 35
232 42 97
233 33 50
234 67 4
235 88 98
236 90 30
237 36 84
238 72 69
239 76 20
240 44 18
241 54 50
242 24 36
243 93 43
244 32 33
245 32 90
246 28 45
247 96 88
248 48 41
249 51 58
250 51 77
251 86 49
252 26 76
253 83 75
254 53 17
255 8 1
256 33 72
257 14 67
258 54 30
259 11 6
260 4 90
261 18 33
262 71 97
263 70 44
264 33 47
265 36 31
266 18 18
267 68 66
268 31 5
269 24 47
270 53 17
271 89 14
272 24 31
273 57 55
274 30 28
275 33 17
276 30 45
277 53 61
278 59 52
279 77 28
280 5 38
281 42 6
282 81 77
283 83 14
284 4 47
285 36 49
286 6 63
287 53 86
288 0 3
289 9 40
290 40 14
291 13 4
292 13 18
293 0 73
294 64 6
295 7 79
296 27 95
297 41 14
298 74 83
299 33 47
300 48 43
301 51 83
302 92 83
303 10 67
304 91 67
305 61 55
306 42 37
307 88 91
308 24 38
309 92 62
310 76 9
311 49 97
312 40 56
313 22 10
314 21 38
315 11 16
316 70 62
317 92 97
318 63 30
319 11 30
320 7 33
321 81 97
322 44 51
323 36 89
324 7 50
325 90 36
326 91 70
327 70 38
328 93 53
329 43 36
330 61 0
331 45 53
332 55 44
333 85 80
334 45 90
335 27 93
336 26 62
337 55 42
338 27 52
339 52 88
340 19 32
341 2 70
342 47 75
343 25 99
344 91 53
345 3 9
346 87 75
347 68 7
348 87 28
349 42 0
350 66 56
351 44 16
352 22 96
353 10 29
354 15 27
355 10 40
356 0 54
357 16 28
358 97 75
359 5 80
360 19 86
361 88 91
362 87 18
363 5 50
364 93 48
365 54 99
366 10 52
367 21 63
368 87 86
369 47 51
370 64 95
371 84 64
372 42 62
373 8 32
374 59 39
375 10 12
376 22 61
377 80 80
378 68 52
379 29 4
380 91 59
381 35 66
382 73 10
383 30 48
384 33 52
385 41 11
386 27 54
387 15 24
388 1 24
389 49 24
390 10 72
391 91 54
392 37 42
393 77 48
394 72 41
395 95 35
396 56 43
397 60 4
398 59 17
399 91 32
400 31 60
401 99 6
402 98 99
403 84 68
404 46 56
405 78 43
406 3 5
407 93 18
408 68 81
409 29 31
410 33 82
411 75 91
412 57 5
413 54 84
414 94 10
415 64 83
416 33 16
417 92 50
418 73 85
419 55 38
420 57 9
421 1 16
422 62 51
423 31 51
424 49 41
425 36 77
426 88 60
427 98 49
428 84 8
429 49 92
430 44 0
431 73 35
432 91 94
433 10 86
434 12 43
435 44 83
436 26 90
437 73 23
438 80 58
439 28 5
440 74 3
441 35 52
442 74 86
443 95 73
444 18 43
445 65 64
446 35 62
447 94 56
448 35 66
449 24 67
450 40 45
451 38 5
452 96 53
453 51 98
454 86 74
455 68 25
456 79 43
457 18 41
458 64 21
459 61 5
460 99 37
461 68 69
462 78 80
463 47 63
464 95 17
465 88 14
466 34 60
467 64 29
468 64 30
469 55 20
470 34 96
471 86 43
472 75 39
473 85 92
474 44 53
475 92 14
476 5 18
477 68 2
478 76 69
479 26 16
480 6 88
481 2 69
482 86 53
483 91 18
484 78 89
485 76 34
486 65 40
487 70 3
488 50 25
489 94 39
490 94 55
491 19 42
492 24 73
493 8 15
494 92 61
495 52 95
496 3 38
497 14 46
498 93 17
499 56 21
500 47 66
501 13 54
502 77 57
503 49 64
504 48 64
505 52 51
506 75 87
507 22 51
508 68 60
509 44 13
510 44 76
511 25 16
512 37 80
513 31 26
514 26 24
515 9 33
516 68 72
517 91 28
518 41 64
519 65 67
520 23 44
521 67 27
522 9 0
523 20 15
524 16 62
525 77 33
526 73 42
527 76 71
528 40 96
529 17 96
530 25 23
531 38 24
532 55 18
533 82 2
534 96 93
535 9 4
536 95 76
537 89 0
538 8 97
539 7 36
540 60 16
541 9 63
542 46 76
543 59 25
544 96 19
545 87 45
546 47 68
547 42 0
548 5 43
549 72 90
550 18 18
551 18 23
552 53 73
553 37 97
554 53 75
555 63 42
556 89 81
557 36 8
558 13 74
559 77 79
560 59 56
561 5 77
562 6 64
563 56 27
564 34 89
565 95 65
566 25 16
567 18 42
568 98 86
569 10 72
570 38 62
571 72 20
572 56 44
573 55 66
574 32 33
575 87 30
576 65 92
577 31 61
578 12 41
579 16 88
580 16 10
581 63 63
582 80 97
583 17 72
584 63 93
585 10 27
586 64 4
587 41 97
588 83 85
589 20 62
590 8 90
591 94 0
592 2 64
593 99 33
594 85 56
595 30 56
596 70 22
597 56 28
598 99 9
599 40 58
600 27 83
601 3 38
602 22 59
603 66 61
604 51 33
605 77 27
606 20 54
607 80 26
608 15 62
609 61 16
610 97 83
611 87 6
612 63 53
613 57 41
614 48 13
615 98 74
616 44 61
617 34 25
618 87 55
619 78 42
620 97 38
621 82 51
622 78 2
623 36 15
624 41 29
625 12 36
626 47 23
627 61 43
628 95 96
629 74 68
630 2 24
631 12 37
632 35 2
633 82 58
634 19 54
635 39 59
636 83 19
637 18 58
638 0 36
639 27 60
640 17 41
641 0 18
642 0 61
643 27 20
644 0 91
645 29 90
646 81 9
647 39 72
648 25 44
649 16 76
650 20 78
651 96 87
652 90 52
653 53 27
654 4 2
655 42 59
656 69 13
657 51 61
658 24 94
659 37 73
660 75 61
661 57 28
662 24 49
663 78 73
664 80 46
665 32 56
666 20 51
667 40 38
668 44 12
669 28 47
670 8 99
671 15 97
672 48 70
673 20 67
674 58 77
675 47 31
676 7 42
677 0 59
678 20 68
679 62 41
680 74 79
681 47 58
682 70 86
683 38 17
684 73 12
685 17 11
686 65 89
687 65 75
688 45 60
689 80 53
690 28 11
691 15 3
692 99 0
693 48 77
694 50 80
695 18 76
696 50 87
697 73 28
698 52 57
699 27 61
700 32 3
701 93 45
702 60 35
703 65 18
704 76 25
705 14 60
706 87 8
707 13 62
708 64 43
709 59 69
710 37 60
711 67 93
712 94 40
713 61 78
714 15 37
715 22 87
716 32 18
717 21 25
718 17 69
719 43 63
720 35 30
721 1 24
722 66 57
723 88 42
724 74 11
725 64 8
726 98 58
727 23 71
728 35 0
729 50 19
730 74 86
731 2 39
732 2 26
733 27 68
734 86 87
735 44 94
736 0 95
737 34 6
738 59 42
739 27 36
740 51 18
741 4 4
742 73 13
743 88 74
744 95 50
745 89 17
746 19 23
747 89 48
748 28 62
749 21 39
750 30 19
751 55 86
752 66 69
753 8 3
754 24 16
755 11 92
756 73 13
757 67 55
758 82 98
759 66 89
760 37 52
761 73 35
762 98 27
763 75 77
764 5 85
765 78 97
766 20 87
767 6 32
768 62 18
769 37 3
770 5 85
771 50 78
772 39 97
773 44 5
774 55 34
775 66 29
776 96 32
777 1 77
778 46 20
779 88 39
780 94 30
781 97 38
782 37 14
783 71 85
784 7 35
785 92 63
786 60 62
787 83 52
788 2 94
789 96 1
790 82 70
791 21 71
792 19 49
793 0 88
794 85 28
795 86 42
796 30 98
797 8 74
798 87 12
799 40 24
800 25 59
801 97 20
802 41 2
803 68 33
804 48 49
805 75 51
806 23 86
807 57 24
808 9 26
809 18 88
810 13 83
811 99 78
812 49 49
813 32 62
814 54 9
815 64 89
816 53 72
817 75 23
818 72 0
819 29 16
820 80 67
821 39 36
822 52 34
823 19 43
824 41 84
825 64 60
826 93 52
827 10 41
828 59 18
829 70 91
830 70 6
831 79 39
832 84 86
833 97 51
834 11 33
835 51 8
836 97 1
837 8 46
838 43 63
839 26 14
840 30 88
841 21 69
842 44 4
843 95 1
844 61 33
845 63 53
846 29 37
847 46 74
848 88 0
849 51 66
850 37 67
851 32 7
852 32 56
853 63 91
854 43 64
855 98 96
856 92 56
857 60 81
858 84 9
859 94 80
860 90 95
861 89 77
862 70 97
863 78 60
864 55 34
865 58 43
866 11 59
867 77 63
868 56 14
869 37 88
870 41 3
871 58 97
872 35 67
873 61 73
874 76 64
875 89 78
876 5 70
877 76 42
878 77 55
879 36 34
880 77 2
881 36 9
882 6 55
883 84 33
884 79 97
885 25 70
886 71 6
887 39 86
888 37 92
889 41 3
890 36 4
891 83 90
892 44 79
893 37 40
894 83 35
895 85 0
896 77 3
897 11 38
898 67 48
899 90 80
900 82 27
901 94 78
902 39 19
903 6 99
904 31 89
905 4 84
906 13 33
907 98 72
908 19 45
909 64 26
910 18 44
911 50 43
912 12 24
913 92 68
914 95 1
915 19 88
916 1 61
917 20 8
918 10 4
919 51 25
920 72 37
921 9 93
922 30 0
923 86 44
924 4 38
925 18 21
926 83 64
927 62 38
928 77 50
929 66 14
930 27 38
931 4 29
932 70 16
933 82 51
934 12 89
935 62 14
936 94 39
937 53 80
938 34 56
939 13 11
940 37 48
941 63 56
942 82 98
943 4 37
944 99 82
945 30 59
946 38 36
947 98 34
948 33 79
949 23 14
950 17 35
951 31 15
952 76 4
953 26 44
954 10 81
955 3 20
956 37 54
957 76 78
958 74 48
959 46 72
960 11 45
961 51 30
962 58 2
963 76 57
964 41 18
965 46 55
966 33 98
967 94 2
968 17 48
969 79 78
970 71 60
971 26 17
972 79 10
973 21 83
974 60 19
975 60 85
976 32 51
977 3 72
978 83 1
979 56 74
980 28 69
981 2 91
982 35 47
983 87 38
984 60 73
985 61 26
986 68 68
987 0 50
988 18 34
989 50 48
990 80 92
991 97 22
992 58 61
993 22 82
994 95 22
995 19 15
996 91 5
997 50 2
998 58 34
999 82 31
1000 22 83
1001 22 86
1002 57 34
1003 16 64
1004 50 52
1005 53 49
1006 50 8
1007 93 35
1008 71 80
1009 33 74
1010 24 5
1011 43 38
1012 54 45
1013 34 63
1014 17 98
1015 92 84
1016 51 18
1017 25 97
1018 70 10
1019 64 24
1020 44 58
1021 31 42
1022 69 70
1023 65 82
1024 11 15
1025 30 78
1026 1 8
1027 6 17
1028 39 84
1029 32 12
1030 99 52
1031 46 51
1032 60 68
1033 97 32
1034 82 95
1035 65 61
1036 15 8
1037 29 66
1038 73 0
1039 69 83
1040 80 51
1041 51 2
1042 68 14
1043 82 42
1044 11 8
1045 57 85
1046 77 51
1047 24 91
1048 11 80
1049 82 0
1050 72 32
1051 0 16
1052 49 68
1053 62 92
1054 79 40
1055 44 39
1056 15 48
1057 31 47
1058 1 43
1059 83 45
1060 85 55
1061 20 74
1062 37 79
1063 83 64
1064 83 37
1065 54 93
1066 17 68
1067 11 47
1068 51 35
1069 52 99
1070 52 90
1071 63 71
1072 64 18
1073 70 28
1074 19 77
1075 90 68
1076 96 36
1077 14 17
1078 12 25
1079 78 70
1080 85 98
1081 8 41
1082 85 50
1083 22 46
1084 37 84
1085 95 65
1086 90 84
1087 93 95
1088 91 49
1089 9 19
1090 8 54
1091 44 6
1092 46 86
1093 96 80
1094 53 94
1095 35 25
1096 57 82
1097 14 53
1098 81 21
1099 85 13
1100 96 24
1101 91 35
1102 81 25
1103 77 12
1104 42 19
1105 25 62
1106 15 59
1107 61 30
1108 53 2
1109 94 99
1110 54 41
1111 92 43
1112 48 70
1113 8 8
1114 69 39
1115 14 70
1116 64 96
1117 23 84
1118 63 8
1119 24 21
1120 8 84
1121 37 34
1122 68 73
1123 9 98
1124 20 84
1125 0 78
1126 26 86
1127 59 54
1128 32 47
1129 86 11
1130 16 69
1131 42 2
1132 5 55
1133 98 19
1134 35 77
1135 66 45
1136 77 72
1137 90 69
1138 3 57
1139 74 75
1140 60 10
1141 87 85
1142 39 35
1143 43 78
1144 36 68
1145 52 15
1146 22 13
1147 5 39
1148 41 34
1149 28 13
1150 74 90
1151 62 43
1152 17 55
1153 1 54
1154 95 89
1155 51 74
1156 73 11
1157 51 6
1158 81 56
1159 63 70
1160 12 20
1161 82 67
1162 24 50
1163 23 64
1164 67 50
1165 28 68
1166 28 61
1167 1 70
1168 47 43
1169 68 84
1170 34 89
1171 82 47
1172 17 78
1173 42 10
1174 62 98
1175 58 84
1176 71 58
1177 1 53
1178 7 95
1179 19 66
1180 32 36
1181 86 44
1182 61 82
1183 45 11
1184 10 81
1185 58 38
1186 88 78
1187 36 22
1188 37 35
1189 50 46
1190 7 12
1191 2 68
1192 92 43
1193 96 70
1194 60 47
1195 62 52
1196 24 1
1197 52 97
1198 2 38
1199 85 34
1200 32 31
1201 0 80
1202 40 20
1203 96 93
1204 22 78
1205 16 71
1206 44 72
1207 58 19
1208 34 17
1209 51 18
1210 86 75
1211 51 62
1212 18 5
1213 13 86
1214 26 38
1215 20 99
1216 50 16
1217 13 76
1218 11 21
1219 28 72
1220 47 3
1221 47 82
1222 31 91
1223 7 51
1224 42 32
1225 62 84
1226 86 67
1227 47 57
1228 80 37
1229 62 34
1230 6 9
1231 67 84
1232 57 16
1233 21 28
1234 59 82
1235 8 13
1236 89 79
1237 70 82
1238 27 68
1239 31 27
1240 97 62
1241 44 93
1242 75 35
1243 13 82
1244 68 55
1245 96 73
1246 58 93
1247 66 37
1248 36 63
1249 24 14
1250 70 79
1251 92 60
1252 23 49
1253 95 6
1254 96 64
1255 30 11
1256 6 35
1257 36 43
1258 65 73
1259 8 22
1260 2 38
1261 60 3
1262 86 35
1263 54 95
1264 13 33
1265 46 64
1266 44 17
1267 56 18
1268 70 84
1269 69 25
1270 39 7
1271 85 3
1272 25 84
1273 67 23
1274 57 22
1275 72 62
1276 54 2
1277 12 31
1278 18 88
1279 74 88
1280 94 0
1281 93 63
1282 18 66
1283 67 89
1284 78 17
