10 100
89 3 50
90 97 81
91 90 71
92 64 34
93 82 74
94 6 1
95 13 77
96 55 24
97 95 83
98 94 36
99 6 44
100 22 44
101 8 21
102 66 31
103 77 25
104 47 36
105 11 73
106 37 53
107 56 59
108 37 52
109 18 16
110 49 30
111 92 85
112 14 56
113 66 70
114 18 8
115 80 71
116 7 59
117 28 53
118 72 69
119 5 33
120 56 56
121 27 70
122 90 40
123 39 2
124 68 35
125 46 41
126 17 89
127 95 92
128 51 23
129 7 9
130 65 6
131 7 39
132 56 40
133 65 78
134 24 2
135 86 68
136 47 85
137 59 92
138 3 22
139 94 73
140 16 63
141 2 82
142 62 38
143 53 17
144 64 35
145 1 49
146 61 95
147 67 50
148 49 87
149 13 50
150 74 61
151 77 65
152 49 78
153 94 32
154 29 2
155 89 29
156 28 33
157 93 2
158 4 24
159 77 18
160 86 48
161 13 88
162 1 36
163 6 51
164 18 9
165 42 15
166 8 43
167 98 54
168 86 36
169 33 83
170 43 20
171 87 61
172 46 71
173 20 27
174 2 65
175 46 24
176 10 95
177 63 26
178 48 88
179 64 12
180 71 43
181 14 20
182 60 73
183 21 85
184 34 39
185 16 67
186 91 93
187 75 66
188 60 51
189 41 29
190 15 79
191 49 52
192 63 17
193 4 13
194 79 72
195 6 97
196 72 20
197 12 99
198 6 67
199 1 73
200 50 35
201 92 62
202 49 78
203 33 17
204 20 97
205 65 96
206 46 34
207 96 92
208 94 61
209 56 42
210 68 7
211 5 62
212 32 18
213 94 70
214 80 75
215 59 93
216 50 68
217 78 79
218 86 86
219 3 84
220 84 87
221 93 82
222 7 10
223 50 37
224 23 20
225 5 45
226 10 59
227 4 43
228 30 30
229 30 30
230 83 62
231 36 45
232 37 71
233 45 77
234 56 16
235 5 7
236 57 71
237 58 81
238 14 22
239 54 22
240 68 57
241 46 60
242 69 14
243 83 91
244 64 35
245 49 56
246 56 73
247 1 21
248 50 47
249 44 35
250 64 72
251 80 6
252 14 97
253 87 38
254 1 22
255 28 7
256 75 7
257 62 26
258 15 75
259 75 23
260 88 54
261 13 21
262 67 48
263 51 84
264 70 36
265 31 66
266 78 18
267 58 95
268 76 40
269 46 71
270 27 44
271 89 41
272 6 41
273 81 48
274 10 74
275 5 74
276 72 21
277 47 9
278 59 59
279 39 65
280 46 2
281 67 64
282 91 61
283 29 56
284 49 66
285 49 75
286 29 4
287 96 43
288 65 71
289 14 26
290 67 2
291 73 95
292 31 56
293 94 56
294 71 48
295 36 17
296 0 80
297 24 24
298 77 25
299 50 45
300 11 24
301 99 44
302 25 29
303 45 68
304 25 4
305 44 87
306 44 13
307 97 43
308 29 71
309 33 35
310 67 73
311 85 0
312 30 32
313 75 49
314 79 72
315 66 39
316 21 69
317 14 43
318 3 29
319 70 1
320 11 26
321 31 67
322 4 49
323 72 87
324 82 81
325 95 5
326 91 14
327 78 38
328 39 98
329 13 92
330 54 95
331 89 52
332 38 4
333 65 75
334 98 54
335 40 99
336 1 32
337 23 40
338 41 18
339 96 81
340 59 87
341 66 97
342 76 60
343 48 6
344 91 76
345 4 4
346 15 77
347 46 15
348 37 78
349 28 0
350 83 97
351 89 28
352 40 95
353 4 59
354 91 37
355 96 21
356 2 32
357 33 67
358 29 91
359 75 77
360 55 58
361 83 22
362 50 35
363 83 23
364 85 8
365 3 62
366 89 96
367 97 62
368 97 37
369 56 81
370 56 89
371 15 54
372 79 83
373 2 83
374 44 79
375 85 46
376 2 51
377 44 24
378 13 67
379 78 5
380 12 80
381 73 82
382 33 34
383 31 6
384 35 70
385 69 92
386 34 94
387 21 66
388 42 29
389 42 67
390 33 0
391 78 5
392 23 57
393 59 38
394 51 72
395 48 30
396 59 51
397 69 75
398 15 33
399 20 45
400 51 95
401 48 74
402 9 93
403 12 8
404 29 77
405 81 84
406 24 11
407 72 12
408 1 67
409 59 76
410 74 93
411 54 62
412 21 39
413 32 82
414 25 46
415 51 9
416 9 97
417 15 37
418 51 4
419 96 29
420 45 51
421 8 74
422 90 64
423 5 48
424 79 57
425 73 47
426 74 43
427 71 58
428 40 85
429 52 70
430 60 29
431 82 82
432 26 72
433 75 27
434 95 34
435 60 97
436 71 29
437 31 22
438 84 80
439 72 57
440 33 84
441 3 68
442 73 3
443 35 65
444 26 57
445 96 66
446 52 25
447 69 16
448 69 25
449 48 18
450 89 78
451 52 44
452 97 75
453 75 44
454 12 48
455 73 60
456 13 94
457 37 75
458 25 14
459 9 22
460 36 9
461 1 37
462 37 93
463 44 45
464 60 15
465 53 59
466 32 54
467 68 54
468 32 59
469 71 97
470 27 90
471 52 77
472 84 36
473 53 57
474 88 93
475 90 55
476 16 25
477 81 79
478 77 14
479 6 3
480 31 30
481 84 97
482 95 14
483 28 58
484 26 82
485 43 66
486 42 12
487 94 45
488 57 23
489 53 1
490 40 86
491 57 67
492 24 98
493 42 6
494 72 88
495 76 17
496 52 67
497 65 97
498 6 54
499 81 70
500 8 94
501 31 5
502 49 23
503 12 4
504 30 35
505 22 53
506 61 5
507 63 44
508 72 16
509 72 97
510 71 21
511 85 38
512 6 25
513 14 74
514 46 96
515 38 2
516 42 83
517 93 45
518 55 51
519 17 1
520 85 38
521 75 37
522 66 22
523 56 47
524 4 21
525 25 89
526 81 83
527 99 87
528 8 92
529 99 23
530 9 37
531 57 34
532 96 19
533 11 77
534 11 17
535 88 20
536 99 71
537 12 32
538 45 48
539 71 83
540 69 67
541 70 24
542 71 48
543 20 58
544 83 6
545 37 62
546 52 93
547 92 47
548 81 41
549 41 46
550 11 78
551 35 87
552 32 4
553 90 10
554 71 67
555 41 60
556 21 16
557 54 42
558 67 33
559 63 47
560 98 53
561 94 5
562 80 26
563 68 5
564 79 64
565 51 3
566 7 25
567 71 90
568 31 83
569 92 66
570 58 10
571 86 16
572 64 77
573 41 36
574 38 50
575 79 47
576 78 93
577 47 58
578 84 29
579 6 6
580 36 84
581 30 7
582 15 38
583 53 96
584 44 64
585 10 84
586 40 96
587 88 88
588 66 77
589 41 3
590 84 32
591 66 29
592 84 3
593 25 13
594 77 13
595 5 1
596 76 86
597 30 73
598 80 79
599 0 25
600 24 45
601 91 74
602 39 95
603 7 82
604 4 59
605 91 7
606 88 3
607 21 4
608 17 1
609 22 12
610 13 39
611 18 30
612 58 9
613 8 54
614 66 15
615 8 86
616 76 15
617 78 39
618 40 92
619 89 89
620 96 43
621 8 17
622 22 98
623 12 72
624 64 26
625 56 78
626 56 88
627 12 84
628 26 61
629 16 30
630 86 52
631 15 89
632 51 4
633 30 73
634 24 82
635 64 25
636 11 33
637 16 69
638 31 0
639 8 59
640 96 36
641 89 39
642 58 29
643 30 88
644 2 94
645 12 78
646 75 58
647 2 43
648 27 18
649 66 17
650 68 39
651 47 82
652 62 30
653 66 23
654 71 42
655 53 25
656 53 57
657 34 50
658 62 76
659 30 21
660 74 42
661 70 30
662 69 85
663 49 52
664 31 73
665 42 12
666 34 91
667 91 56
668 88 7
669 77 28
670 62 6
671 16 59
672 40 86
673 25 18
674 24 51
675 80 51
676 88 45
677 42 26
678 69 17
679 12 76
680 80 13
681 92 98
682 0 41
683 91 62
684 66 77
685 62 55
686 98 2
687 58 67
688 25 10
689 89 82
690 60 31
691 28 79
692 92 91
693 23 89
694 48 65
695 87 71
696 95 1
697 47 49
698 14 18
699 59 99
700 95 63
701 52 46
702 89 25
703 52 85
704 86 74
705 0 58
706 27 29
707 16 48
708 85 12
709 5 8
710 17 2
711 13 1
712 90 91
713 60 97
714 54 9
715 52 6
716 51 89
717 87 96
718 79 82
719 90 67
720 38 37
721 3 73
722 64 29
723 43 65
724 84 98
725 63 2
726 13 51
727 81 92
728 49 50
729 55 97
730 65 55
731 31 76
732 21 94
733 6 38
734 41 19
735 69 3
736 21 37
737 69 79
738 99 39
739 37 61
740 48 94
741 12 55
742 46 50
743 93 99
744 8 94
745 47 28
746 26 92
747 2 83
748 6 26
749 51 69
750 22 5
751 23 65
752 29 60
753 80 75
754 81 1
755 93 9
756 13 94
757 49 70
758 43 75
759 30 71
760 0 6
761 30 47
762 72 40
763 76 28
764 34 86
765 73 72
766 87 67
767 38 43
768 70 46
769 26 85
770 69 18
771 18 6
772 0 37
773 14 31
774 43 32
775 39 31
776 96 80
777 68 15
778 75 76
779 93 88
780 83 51
781 40 95
782 28 21
783 21 46
784 55 6
785 0 97
786 48 44
787 1 82
788 88 23
789 46 35
790 25 45
791 85 2
792 46 42
793 75 7
794 98 23
795 68 94
796 53 37
797 1 18
798 77 22
799 77 79
800 15 68
801 75 37
802 32 42
803 82 51
804 79 86
805 26 51
806 29 57
807 62 38
808 66 37
809 49 86
810 45 14
811 48 32
812 37 5
813 43 11
814 43 83
815 5 66
816 46 66
817 20 57
818 69 47
819 70 4
820 60 24
821 28 12
822 96 17
823 64 95
824 74 62
825 51 39
826 73 91
827 34 0
828 19 43
829 99 26
830 98 70
831 8 95
832 81 59
833 4 63
834 37 5
835 69 18
836 66 44
837 25 21
838 86 36
839 35 20
840 41 47
841 36 81
842 31 65
843 93 54
844 32 19
845 38 25
846 47 44
847 5 89
848 16 32
849 31 37
850 12 1
851 58 69
852 93 32
853 73 28
854 65 13
855 14 83
856 8 78
857 84 50
858 34 26
859 63 15
860 66 50
861 30 18
862 67 43
863 70 22
864 39 36
865 4 53
866 5 98
867 8 40
868 89 67
869 87 99
870 92 65
871 88 18
872 4 54
873 17 68
874 59 54
875 54 89
876 69 15
877 70 61
878 70 39
879 2 49
880 61 50
881 88 29
882 8 61
883 78 10
884 70 44
885 61 66
886 39 64
887 23 1
888 61 12
889 13 12
890 26 1
891 63 84
892 81 15
893 84 89
894 27 46
895 70 50
896 65 37
897 37 41
898 76 59
899 10 43
900 75 7
901 98 15
902 93 87
903 50 4
904 91 69
905 0 58
906 25 89
907 23 59
908 87 4
909 47 93
910 77 88
911 82 23
912 74 11
913 1 1
914 27 82
915 25 1
916 1 70
917 36 18
918 3 47
919 91 93
920 65 79
921 98 58
922 46 12
923 24 75
924 14 77
925 54 71
926 12 17
927 66 87
928 24 74
929 40 82
930 85 48
931 76 9
932 43 98
933 56 55
934 52 4
935 56 39
936 12 53
937 27 97
938 90 23
939 77 62
940 86 26
941 86 50
942 27 53
943 89 84
944 4 49
945 93 28
946 7 9
947 7 16
948 3 88
949 14 47
950 55 68
951 23 9
952 20 14
953 59 58
954 89 68
955 96 1
956 97 78
957 95 59
958 61 26
959 81 90
960 9 71
961 50 2
962 10 28
963 32 3
964 45 10
965 94 1
966 8 29
967 6 17
968 3 77
969 29 12
970 94 30
971 95 35
972 52 92
973 30 28
974 13 48
975 54 76
976 7 24
977 38 84
978 17 20
979 99 92
980 82 55
981 13 78
982 74 95
983 92 68
984 72 77
985 56 84
986 96 68
987 96 78
988 76 15
989 49 18
990 97 3
991 90 97
992 56 17
993 94 84
994 90 21
995 99 82
996 78 37
997 30 38
998 17 16
999 61 57
1000 99 62
